STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,19.9857,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,7.0201,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,26.7592,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,5.8845,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,45.3375,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,15.973200000000002,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,2.9427,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,29.1812,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,35.4298,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,50.3304,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,25.2334,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,22.05,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,11.9801,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,22.5732,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,24.0855,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,23.9362,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,11.2221,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,17.6033,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,52.203599999999994,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,61.0231,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,55.357,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,24.854599999999998,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,44.4718,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,41.4482,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,37.4656,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,24.672,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,40.9926,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,49.4919,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,55.142599999999995,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,63.333099999999995,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,59.1098,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,34.9217,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,75.5971,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,49.256299999999996,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,65.0068,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,44.2226,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,21.9937,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,43.7965,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,13.9656,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,16.0867,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,28.8414,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,25.5656,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,34.7378,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,20.883,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,36.0856,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,29.7535,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,20.442,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,31.911299999999997,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,52.733799999999995,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,45.3823,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,40.5533,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,37.9029,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,25.1008,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,26.0949,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,50.7274,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,36.944500000000005,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,36.099399999999996,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,68.8705,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,41.6192,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,50.5816,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,35.6955,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,30.535600000000002,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,54.4199,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,42.0713,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,20.0567,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,27.6762,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,33.8981,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,35.8886,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,38.8047,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,26.582800000000002,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,37.1102,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,56.265699999999995,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,40.078599999999994,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,47.512100000000004,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,28.9277,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,16.4385,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,37.3001,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,32.0654,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
